"id_fonte","numero_pubblicazione","tipo_atto","numero_atto","data_atto","oggetto","data_pubblicazione","data_scadenza","url_documento","allegati"
"1","0817/2022","Determine Dirigenziali","","2022-10-03","Liquidazione di spesa per pulizia e riconfigurazione di n.3 server, ripristino della rete ethernet e telefonica del Comando dei Vigili Urbani, fornitura ed installazione di scheda di rete PCI, ripristino dell'infrastruttura ethernet e telefonica di tutti gli Uffici Comunali - Ditta Soltech Soluzioni tecnologiche srls.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3161032&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0817/2022/- Det_n°454_del_03.10.2022.pdf"
"1","0816/2022","Determine Dirigenziali","","2022-10-03","Liquidazione di spesa per ripristino e riparazione rack ethernet, riparazione presa ethernet ufficio tecnico, cablaggio di rete ufficio servizi sociali, cablaggio di rete uffici stato civile - Ditta Soltech Soluzioni Tecnologiche srls.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3161007&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0816/2022/- Det_n°455_del_03.10.2022.pdf"
"1","0815/2022","Determine Dirigenziali","","2022-10-03","Liquidazione di Spesa - Acquisto di dispositivo PC. Ditta Soltech soluzioni tecnologiche srls.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3161046&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0815/2022/- Det_n°453_del_03.10.2022.pdf"
"1","0814/2022","Determine Dirigenziali","","2022-10-03","Piano di rateizzazione cartelle Agenzia delle Entrate Riscossione - Liquidazione 35^ Rata.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3131000&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0814/2022/- Det_n°452_del_03.10.2022.pdf"
"1","0813/2022","Determine Dirigenziali","","2022-10-03","Contributo Santo Patrono.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3121046&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0813/2022/- Det_n°450_del_03.10.2022.pdf"
"1","0812/2022","Determine Dirigenziali","","2022-10-03","Liquidazione di spesa - Interventi di manutenzione straordinaria di riparazione tratti di rete idrica - Ditta Camporato snc.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3121035&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0812/2022/- Det_n°451_del_03.10.2022.pdf"
"1","0811/2022","Determine Dirigenziali","","2022-10-03","Avviso di liquidazione Agenzia delle entrate Roma.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3121039&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0811/2022/- Det_n°448_del_03.10.2022.pdf"
"1","0810/2022","Determine Dirigenziali","","2022-10-03","Impegno di spesa - Interventi di manutenzione straordinaria di riparazione tratti di rete idrica - Ditta CAMPORATO snc.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3111058&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0810/2022/- Det_n°440_del_27.09.2022.pdf"
"1","0809/2022","Determine Dirigenziali","","2022-10-03","Liquidazione di spesa - Lavori di pronto intervento per la messa in sicurezza del plesso scolastico Istituto Comprensivo Via D. Assanti - Ditta Costruzioni Sud srl.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3111024&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0809/2022/- Det_n°449_03.10.2022.pdf"
"1","0807/2022","Determine Dirigenziali","","2022-10-03","Impegno di spesa - Revisione estintori immobili comunali - Ditta A.S.C. di Alfonso Toscano.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3111030&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0807/2022/- Det_n°447_del_03.10.2022.pdf"
"1","0806/2022","Determine Dirigenziali","","2022-10-03","Gestione servizi igiene urbana e raccolta differenziata dei rifiuti solidi urbani e assimilati con il sistema porta a porta. Canone mese di Settembre 2022. Liquidazione Ditta SI.ECO. spa.-","2022-10-03","2022-10-18","http://albosquillace.asmenet.it/allegati.php?id_doc=3101047&sez=&data1=03/10/2022&data2=18/10/2022","allegati/fonte1/0806/2022/- Det_n°446_del_03.10.2022.pdf"
"1","0805/2022","Determine Dirigenziali","","2022-09-30","Intervento di Riqualificazione, manutenzione e ripristino funzionale dei percorsi del Giardino Botanico, sito in Via Alessi a Squillace (CZ) – Cammini della salute tra colori e odori della biodiversità. Rideterminazione quadro economico a seguito della gara d’appalto.-","2022-09-30","2022-10-15","http://albosquillace.asmenet.it/allegati.php?id_doc=30130916&sez=&data1=30/09/2022&data2=15/10/2022","allegati/fonte1/0805/2022/- Det_n°445_del_30.09.2022.pdf"
"1","0804/2022","Determine Dirigenziali","","2022-09-30","Intervento di riqualificazione, manutenzione e ripristino funzionale dei percorsi del Giardino Botanico, sito in via Alessi a Squillace (CZ) - Cammini della Salute tra colori e odori della Biodiversità. Determina a Contrarre e contestuale affidamento dei lavori.-","2022-09-30","2022-10-15","http://albosquillace.asmenet.it/allegati.php?id_doc=30120947&sez=&data1=30/09/2022&data2=15/10/2022","allegati/fonte1/0804/2022/- Det_n°444_del_30.09.2022.pdf"
"1","0801/2022","Determine Dirigenziali","","2022-09-30","IMU sugli immobili di proprietà della ARCIDIOCESI CATANZARO SQUILLACE per gli esercizi 2014-2021 - Istanza di definizione per conciliazione.-","2022-09-30","2022-10-15","http://albosquillace.asmenet.it/allegati.php?id_doc=30110941&sez=&data1=30/09/2022&data2=15/10/2022","allegati/fonte1/0801/2022/- Det_n°443_del_30.09.2022.pdf"
"1","0800/2022","Determine Dirigenziali","","2022-09-29","Impegno spesa - Acquisto computer .....","2022-09-29","2022-10-09","http://albosquillace.asmenet.it/allegati.php?id_doc=29170918&sez=&data1=29/09/2022&data2=09/10/2022","allegati/fonte1/0800/2022/- Det. n. 441_22.pdf"
"1","0799/2022","Determine Dirigenziali","","2022-09-29","Servizio refezione scolastica a.s. 2022/2023 e 2023/2024 .....","2022-09-29","2022-10-09","http://albosquillace.asmenet.it/allegati.php?id_doc=29170912&sez=&data1=29/09/2022&data2=09/10/2022","allegati/fonte1/0799/2022/- Det. n. 431_22 (2).pdf"
"1","0798/2022","Determine Dirigenziali","","2022-09-29","Impegno spesa elezioni politiche del 25 settembre 2022","2022-09-29","2022-10-09","http://albosquillace.asmenet.it/allegati.php?id_doc=29170939&sez=&data1=29/09/2022&data2=09/10/2022","allegati/fonte1/0798/2022/- Det. n. 332_22.pdf"
"1","0797/2022","Determine Dirigenziali","","2022-09-29","Costituzione ufficio elettorale - Autorizzazione lavoro straordinario ..... elezioni .... 25 settembre 2022","2022-09-29","2022-10-09","http://albosquillace.asmenet.it/allegati.php?id_doc=29170910&sez=&data1=29/09/2022&data2=09/10/2022","allegati/fonte1/0797/2022/- Det. n. 331_22.pdf,allegati/fonte1/0797/2022/- Allegato A..pdf"
"1","0796/2022","Determine Dirigenziali","","2022-09-29","L.R. 27/85 Piano regionale per il diritto allo studio anno  scolastico 2021/2022 - Impegno di spesa","2022-09-29","2022-10-09","http://albosquillace.asmenet.it/allegati.php?id_doc=29170935&sez=&data1=29/09/2022&data2=09/10/2022","allegati/fonte1/0796/2022/- Det. n. 436__22.pdf"
"1","0795/2022","Ordinanze","","2022-09-29","INTERRUZIONE VEICOLARE C.SO GUGLIELMO PEPE PER GIORNO 30.9.2022 - ISTITUZIONE DOPPIO SENSO DI CIRCOLAZIONE","2022-09-29","2022-10-09","http://albosquillace.asmenet.it/allegati.php?id_doc=29160927&sez=&data1=29/09/2022&data2=09/10/2022","allegati/fonte1/0795/2022/- ORD.N.106_22.pdf"
"1","0794/2022","avvisi vari","","2022-09-29","Verbale Estrazione Pratiche edilizie Agosto 2022","2022-09-29","2022-10-14","http://albosquillace.asmenet.it/allegati.php?id_doc=29150924&sez=&data1=29/09/2022&data2=14/10/2022","allegati/fonte1/0794/2022/- Verbale Estrazione Agosto 29.09.2022.pdf"
"1","0793/2022","avvisi vari","","2022-09-29","Verbale Estrazione Pratiche edilizie Luglio 2022","2022-09-29","2022-10-14","http://albosquillace.asmenet.it/allegati.php?id_doc=29150933&sez=&data1=29/09/2022&data2=14/10/2022","allegati/fonte1/0793/2022/- Verbale Estrazione Luglio 29.09.2022.pdf"
"1","0792/2022","avvisi vari","","2022-09-29","Verbale Estrazione Pratiche edilizie Giugno 2022","2022-09-29","2022-10-14","http://albosquillace.asmenet.it/allegati.php?id_doc=29150936&sez=&data1=29/09/2022&data2=14/10/2022","allegati/fonte1/0792/2022/- Verbale Estrazione Giugno 29.09.2022.pdf"
"1","0791/2022","avvisi vari","","2022-09-29","Avviso per iscrizione servizio di refezione","2022-09-29","2022-10-14","http://albosquillace.asmenet.it/allegati.php?id_doc=29120927&sez=&data1=29/09/2022&data2=14/10/2022","allegati/fonte1/0791/2022/- avviso prot.n. 5937.pdf"
"1","0790/2022","Determine Dirigenziali","","2022-09-28","Convenzione con A.E.O.P. - Associazione Europea Operatori di Polizia - Segreteria Provinciale Catanzaro) - Rimborso spese","2022-09-28","2022-10-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28110910&sez=&data1=28/09/2022&data2=13/10/2022","allegati/fonte1/0790/2022/- Det_n°416_del_20.09.2022 [Uff. Finanziario].pdf"
"1","0789/2022","Determine Dirigenziali","","2022-09-28","Comunicazione n. 0157865519401 Agenzia delle Entrate - Affidamento Dott. Lacava","2022-09-28","2022-10-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28110944&sez=&data1=28/09/2022&data2=13/10/2022","allegati/fonte1/0789/2022/- Det_n.378_del_01.09.2022 [Uff. Finanziario].pdf"
"1","0788/2022","Determine Dirigenziali","","2022-09-28","Liquidazione di spesa fatture - Fornitura energia elettrica Pubblica Illuminazione SORGENIA S.p.A.-","2022-09-28","2022-10-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28110906&sez=&data1=28/09/2022&data2=13/10/2022","allegati/fonte1/0788/2022/- Det_n°439_del_27.09.2022.pdf"
"1","0787/2022","Delibere di giunta","","2022-09-28","APQ Borghi ed Ospitalità  - Avviso pubblico per il sostegno dei progetti di valorizzazione dei Borghi della Calabria. Lavori per la realizzazione del progetto denominato ""Programma borgovivo cultura, tradizione ed innovazione"" - Approvazione progetto definitivo-esecutivo.-","2022-09-28","2022-10-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28100953&sez=&data1=28/09/2022&data2=13/10/2022","allegati/fonte1/0787/2022/- Del_G.C._n°100_del 21.09.2022.pdf"
"1","0786/2022","Determine Dirigenziali","","2022-09-28","IMPEGNO DI SPESA – RIPRISTINO E RIPARAZIONE RACK ETHERNET, RIPARAZIONE PRESA ETHERNET UFFICIO TECNICO , CABLAGGIO DI RETE UFFICIO SERVIZI SOCIALI, CABLAGGIO DI RETE UFFICI STATO CIVILE – DITTA SOLTECH – SOLUZIONI TECNOLOGICHE SRLS.-","2022-09-28","2022-10-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28090903&sez=&data1=28/09/2022&data2=13/10/2022","allegati/fonte1/0786/2022/- Det_n°438_del 27.09.2022.pdf"
"1","0785/2022","Determine Dirigenziali","","2022-09-28","IMPEGNO DI SPESA – PULIZIA E RICONFIGURAZIONE DI N.3 SERVER, RIPRISTINO DELLA RETE ETHERNET E TELEFONICA DEL COMANDO DEI VIGILI URBANI, FORNITURA ED INSTALLAZIONE DI SCHEDA DI RETE PCI, RIPRISTINO DELL’INFRASTRUTTURA ETHERNET E TELEFONICA DI TUTTI GLI UFFICI COMUNALI – DITTA SOLTECH – SOLUZIONI TECNOLOGICHE SRLS.-","2022-09-28","2022-10-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28090912&sez=&data1=28/09/2022&data2=13/10/2022","allegati/fonte1/0785/2022/- Det_n°437_del_27.09.2022.pdf"
"1","0784/2022","Determine Dirigenziali","","2022-09-28","IMPEGNO DI SPESA – ACQUISTO DI DISPOSITIVO PC – DITTA SOLTECH – SOLUZIONI TECNOLOGICHE SRLS","2022-09-28","2022-10-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28090958&sez=&data1=28/09/2022&data2=13/10/2022","allegati/fonte1/0784/2022/- Det_n°429_del_23.09.2022.pdf"
"1","0783/2022","Determine Dirigenziali","","2022-09-28","FORNITURA CARBURANTE AUTOMEZZI COMUNALI","2022-09-28","2022-10-08","http://albosquillace.asmenet.it/allegati.php?id_doc=28090941&sez=&data1=28/09/2022&data2=08/10/2022","allegati/fonte1/0783/2022/- DET.N.435_22.pdf"
"1","0782/2022","Bandi di gara - Esiti gare e appalti","","2022-09-27","AVVISO PUBBLICO per manifestazione d’interesse nella Concessione Demaniale stagionale per l’installazione di un “Parco acquatico gonfiabile galleggiante”.","2022-09-27","2022-11-11","http://albosquillace.asmenet.it/allegati.php?id_doc=27170951&sez=&data1=27/09/2022&data2=11/11/2022","allegati/fonte1/0782/2022/- Avviso pubblicazione Manifestazione interesse.pdf"
"1","0781/2022","avvisi vari","","2022-09-27","Avviso di deposito - La Mera Mario -","2022-09-27","2022-10-05","http://albosquillace.asmenet.it/allegati.php?id_doc=27130934&sez=&data1=27/09/2022&data2=05/10/2022","allegati/fonte1/0781/2022/- Prot. n. 5702.pdf"
"1","0780/2022","Determine Dirigenziali","","2022-09-27","ACQUISTO PC- SOLUZIONI TECNOCLOGICHE-IMP. DI SPESA","2022-09-27","2022-10-07","http://albosquillace.asmenet.it/allegati.php?id_doc=27110936&sez=&data1=27/09/2022&data2=07/10/2022","allegati/fonte1/0780/2022/- DET.N.434_2022.pdf"
"1","0779/2022","Determine Dirigenziali","","2022-09-27","CONFERENZA DI SERVIZI DECISORIA EX ART.42 C.2 LEGGE 241/1990 – FORMA SEMPLIFICATA MODALITÀ ASINCRONA. REALIZZAZIONE, POSA IN OPERA E SERVIZIO DI MANUTENZIONE DI IMPIANTI IN FIBRA OTTICA. DETERMINAZIONE CONCLUSIVA CON PARERE FAVOREVOLE, DELLA CONFERENZA DI SERVIZI.-","2022-09-27","2022-10-12","http://albosquillace.asmenet.it/allegati.php?id_doc=27100946&sez=&data1=27/09/2022&data2=12/10/2022","allegati/fonte1/0779/2022/- Det_n°433_del_27.09.2022.pdf,allegati/fonte1/0779/2022/- Verbale n. 1 - Conclusione conferenza servizi.pdf"
"1","0778/2022","Determine Dirigenziali","","2022-09-26","Pagamento debito accertato dall'O.S.L. verso Amministrazione Provinciale di Catanzaro - Tributo ambientale pari a € 55.375,50.-","2022-09-26","2022-10-11","http://albosquillace.asmenet.it/allegati.php?id_doc=26110921&sez=&data1=26/09/2022&data2=11/10/2022","allegati/fonte1/0778/2022/- Det_n°83_Del_22.09.2022.pdf"
"1","0777/2022","Determine Dirigenziali","","2022-09-26","Pagamento debito accertato dall'O.S.L. verso Amministrazione Provinciale di Catanzaro - Tributo provinciale per l'esercizio delle funzioni ambiente (TEFA) pari a 15.411,15.-","2022-09-26","2022-10-11","http://albosquillace.asmenet.it/allegati.php?id_doc=26110902&sez=&data1=26/09/2022&data2=11/10/2022","allegati/fonte1/0777/2022/- Det_n°_84_del_26.09.2022.pdf"
"1","0776/2022","Determine Dirigenziali","","2022-09-26","Impegno di spesa per lavori di manutenzione straordinaria serbatoio Squillace Lido - Ditta FRASCA' Servizi di Sergio & C. sas.-","2022-09-26","2022-10-11","http://albosquillace.asmenet.it/allegati.php?id_doc=26080928&sez=&data1=26/09/2022&data2=11/10/2022","allegati/fonte1/0776/2022/- Det_n°408_del_16.09.2022.pdf"
"1","0775/2022","Determine Dirigenziali","","2022-09-26","Liquidazione di spesa - Servizio di pulizia spiaggia, delle aree demaniali maritme libere da concessioni nonchè degli accessi al mare. - Ditt CAMPORATO snc.-","2022-09-26","2022-10-11","http://albosquillace.asmenet.it/allegati.php?id_doc=26080933&sez=&data1=26/09/2022&data2=11/10/2022","allegati/fonte1/0775/2022/- Det_n°430_del_23.09.2022.pdf"
"1","0774/2022","Determine Dirigenziali","","2022-09-23","PNRR M2C4-2.2 (Legge 160/2019 art. 1 c. 29 e ss. - Annualità 2022).
Intervento di “Sistemazione e messa in sicurezza della viabilità sul lungomare Ulisse, ed efficientamento energetico della rete di pubblica illuminazione a Squillace Lido e Fiasco Baldaia”. - Avvenuta efficacia dell’aggiudicazione","2022-09-23","2022-10-08","http://albosquillace.asmenet.it/allegati.php?id_doc=23130911&sez=&data1=23/09/2022&data2=08/10/2022","allegati/fonte1/0774/2022/- Det._n.427_del_23.09.2022.pdf"
"1","0773/2022","Bandi di gara - Esiti gare e appalti","","2022-09-23","ATTESTAZIONE DI AVVENUTA EFFICACIA DELL’AGGIUDICAZIONE 
PNRR M2C4-2.2 (Legge 160/2019 art. 1 c. 29 e ss. - Annualità 2022).
Lavori di “Sistemazione e messa in sicurezza della viabilità sul lungomare Ulisse, ed efficientamento energetico della rete di pubblica illuminazione a Squillace Lido e Fiasco Baldaia”.","2022-09-23","2022-10-08","http://albosquillace.asmenet.it/allegati.php?id_doc=23110928&sez=&data1=23/09/2022&data2=08/10/2022","allegati/fonte1/0773/2022/- Attestazione efficacia aggiudicazione.pdf"
"1","0772/2022","Determine Dirigenziali","","2022-09-22","Determina di impegno e contestuale liquidazione all'ATO Catanzaro del costo pro-quota sugli oneri di gestione degli impianti di trattamento/smaltimento dei rifiuti urbani comunali. Periodo Maggio/Giugno anno 2022 - Saldo.-","2022-09-22","2022-10-07","http://albosquillace.asmenet.it/allegati.php?id_doc=22120954&sez=&data1=22/09/2022&data2=07/10/2022","allegati/fonte1/0772/2022/- Det_n°425_del_22.09.2022.pdf"
"1","0771/2022","Determine Dirigenziali","","2022-09-22","Impegno e contestuale liquidazione all'ATO Catanzaro del costo pro-quota sugli oneri di gestione per il funzionamento degli impianti di trattamento/smaltimento rifiuti urbni comunali. Periodo Settembre/Ottobre (5° bimestre) Anno 2022.-","2022-09-22","2022-10-07","http://albosquillace.asmenet.it/allegati.php?id_doc=22110956&sez=&data1=22/09/2022&data2=07/10/2022","allegati/fonte1/0771/2022/- Det_n°424_del_22.09.2022.pdf"
"1","0770/2022","Determine Dirigenziali","","2022-09-22","Impegno e contestuale liquidazione all'ATO Catanzaro del costo pro-quota sugli oneri di gestione per il funzionamento degli impianti di trattamento/smaltimento dei rifiuti urbani comunali. Periodo Luglio/Agosto (4° bimestre) Annon 2022","2022-09-22","2022-10-07","http://albosquillace.asmenet.it/allegati.php?id_doc=22110925&sez=&data1=22/09/2022&data2=07/10/2022","allegati/fonte1/0770/2022/- Det_n°423_del_21.09.2022.pdf"
"1","0769/2022","Determine Dirigenziali","","2022-09-22","Lavori di manutenzione straordinaria per la fornitura e posa in opera di una porta interna e di un serbatoio a servizio della Scuola di 
Infanzia di Via D. Assanti Suillace.-","2022-09-22","2022-10-07","http://albosquillace.asmenet.it/allegati.php?id_doc=22100914&sez=&data1=22/09/2022&data2=07/10/2022","allegati/fonte1/0769/2022/- Det_n°410_del_16.09.2022.pdf"
"1","0768/2022","Determine Dirigenziali","","2022-09-22","Lavori di manutenzione straordinaria per la fornitura e posa in opera di uno scaldino e di una serratura per il cancello esterno a servizio della Scuola di infanzia Plesso Via D. Assanti Squillace.-","2022-09-22","2022-10-07","http://albosquillace.asmenet.it/allegati.php?id_doc=22100916&sez=&data1=22/09/2022&data2=07/10/2022","allegati/fonte1/0768/2022/- Det_n°411_del_16.09.2022.pdf"
