tipo,oggetto,numero_atto,data_atto,doc_principale_url,allegati,data_atto_normalizzata
"1050

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Approvazione Regolamento della Consulta Giovanile Comunale -.,24,30/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1306,"allegati/fonte2/24/Delibera_n_24_Documento_Principale.pdf,allegati/fonte2/24/Del. C.C. . n. 24_24.pdf,allegati/fonte2/24/Allegato - All.del. C.C. n. 24_24.pdf",2024-09-30
"1049

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",riconoscimento della legittimità di debito fuori bilancio .... per sentenze emesse dal GdP ...violazione al CdS -.,26,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1305,"allegati/fonte2/26/Delibera_n_26_Documento_Principale.pdf,allegati/fonte2/26/Del. C.C. n. 26_24.pdf",2024-10-28
"1048

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",variazione al bilancio di previsione finanziario 2024/2026 .....,30,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1304,"allegati/fonte2/30/Delibera_n_30_Documento_Principale.pdf,allegati/fonte2/30/Del. C.C. n. 30_24.pdf",2024-10-28
"1047

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio","Richiesta riconoscimento di storicizzazione dell'evento ""Carnevale Squillacese"" .....",32,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1303,"allegati/fonte2/32/Delibera_n_32_Documento_Principale.pdf,allegati/fonte2/32/Del. C. C. n. 32_24.pdf",2024-10-28
"1034

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Approvazione schema di convenzione ....... per la gestione del Castello ....,31,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1277,"allegati/fonte2/31/Delibera_n_31_Documento_Principale.pdf,allegati/fonte2/31/Del. C. C.n. 31_24.pdf,allegati/fonte2/31/Allegato - Convenzione Castello 2024.pdf",2024-10-28
"1033

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Lavori pubblici di somma urgente per Ripristino ... tratto fognario e sistemazione stradale ..... Riconoscimento di legittimità debiti fuori bilancio .....,29,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1276,"allegati/fonte2/29/Delibera_n_29_Documento_Principale.pdf,allegati/fonte2/29/Del .C. C. n. 29_24.pdf",2024-10-28
"1018

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione elenco dei beni immobili non strumentali all'esercizio delle funzioni istituzionali suscettibili di valorizzazione o di alienazione triennio 2025/2027. Esercizio annualità 2025, ai sensi dellart. 58 del D.L. n. 112/2008 convertito con modificazioni dalla Legge n. 133/2008.",138,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1252,"allegati/fonte2/138/Delibera_n_138_Documento_Principale.pdf,allegati/fonte2/138/Delibera GC n. 138 del 28.10.2024.pdf,allegati/fonte2/138/Allegato - Relazione Piano Triennale delle Alienazioni e Valorizzazioni Immobiliari.pdf",2024-10-28
"1017

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Adozione del Programma Triennale OO.PP. 2025/2027 e dell'Elenco annuale dei lavori 2025, e del Programma Triennale Forniture e Servizi 2025/2027 e del relativo Elenco annuale 2025.",137,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1250,"allegati/fonte2/137/Delibera_n_137_Documento_Principale.pdf,allegati/fonte2/137/Delibera GC n. 137 del 28.10.2024.pdf,allegati/fonte2/137/Allegato - Schede Programma triennale OO.PP. e Programma triennale forniture 2025-2027.pdf",2024-10-28
"1001

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Riconoscimento della legittimità di debito fuori bilancio .... Ditta Mauro Agostino/Comune di Squillace -.,2824,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1210,"allegati/fonte2/2824/Delibera_n_2824_Documento_Principale.pdf,allegati/fonte2/2824/Del. C.C. n. 28_24.pdf",2024-10-28
"1000

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Riconoscimento della legittimità di debito fuori bilancio ...... Avv. Pietro Notaro -.,27,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1209,"allegati/fonte2/27/Delibera_n_27_Documento_Principale.pdf,allegati/fonte2/27/Del. C. C. n. 27_24.pdf",2024-10-28
"991

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","D.M.I. del 10/06/2022 - Legge n. 160 del 27 dicembre 2019 e s.m.i., commi dal 51 al 58 - ""Fondo per la progettazione definitiva ed esecutiva relativa ad interventi di messa in sicurezza"" - Annualità 2022 - Approvazione Progetto Esecutivo dell'opera di ""Riqualificazione ed Efficientamento Energetico degli immobili di proprietà comunale.",135,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1185,"allegati/fonte2/135/Delibera_n_135_Documento_Principale.pdf,allegati/fonte2/135/Delibera Approvazione esecutivo Riqualificazione ed Efficientamento Energetico immobili comunali.pdf",2024-10-28
"980

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Manifestazione ""Festa del Vino - Bacco al Borgo"" ...1° Edizione ....",134,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1164,"allegati/fonte2/134/Delibera_n_134_Documento_Principale.pdf,allegati/fonte2/134/Del. G.C. n. 134_24.pdf",2024-10-28
"979

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione lettera di intenti per l'adesione all'avviso pubblico della Regione Calabria P.art.E.C.I.P.O.  .......,133,28/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1163,"allegati/fonte2/133/Delibera_n_133_Documento_Principale.pdf,allegati/fonte2/133/Del. G.C. n. 133_24.pdf",2024-10-28
"965

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Concessione in comodato d' uso locali centro servizi ass. Folkloristica Carnevale Squillacese ....,128,08/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1138,"allegati/fonte2/128/Delibera_n_128_Documento_Principale.pdf,allegati/fonte2/128/Del. G.C. 128-24.pdf,allegati/fonte2/128/Allegato - Schema Concessione Associazione Folkloristica “Carnevale Squillacese”.pdf",2024-10-08
"964

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione 2024/2026 (art. 175, comma4, del D.lgs. 267/2000) -.",132,17/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1136,"allegati/fonte2/132/Delibera_n_132_Documento_Principale.pdf,allegati/fonte2/132/Del. G.C. n. 132_24.pdf,allegati/fonte2/132/Allegato - Allegato del. G.C. n. 123_24.pdf",2024-10-17
"936

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Approvazione schema di convenzione  .... gestione Castello Normanno-Svevo -.,23,30/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1080,"allegati/fonte2/23/Delibera_n_23_Documento_Principale.pdf,allegati/fonte2/23/Del. C.C. n. 23_24.pdf",2024-09-30
"934

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Deliberazione di G. C. n. 107 del 28.08.2024 .... variazione d'urgenza al bilancio ....come modificata dalla del. G.C. n. 116 del 18.09.2024 - Ratifica -.,22,30/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1077,"allegati/fonte2/22/Delibera_n_22_Documento_Principale.pdf,allegati/fonte2/22/Del C.C. 22_24.pdf",2024-09-30
"933

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Variazione al bilancio di previsione .... ratifica del. G.C. n. 100 del 31.07.2024 -.,21,30/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1076,"allegati/fonte2/21/Delibera_n_21_Documento_Principale.pdf,allegati/fonte2/21/Del. C.C. n. 21_24.pdf",2024-09-30
"932

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Concessione patrocinio gratuito ed utilizzo del logo .... fondazione Magna Grecia Park Kroton -.,131,17/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1075,"allegati/fonte2/131/Delibera_n_131_Documento_Principale.pdf,allegati/fonte2/131/Del. G.C. n. 131_24.pdf",2024-10-17
"931

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Manifestazione esplorativa ""Parchi Culturali....."" .... determinazioni -.",130,17/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1073,"allegati/fonte2/130/Delibera_n_130_Documento_Principale.pdf,allegati/fonte2/130/Del. G.C. n. 130_24.pdf,allegati/fonte2/130/Allegato - Allegato G.C. n.130_24.pdf",2024-10-17
"930

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Esenzione ticket mensa scolastica per i cittadini Ucraini .... a.s. 2024/2025 -,127,08/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1072,"allegati/fonte2/127/Delibera_n_127_Documento_Principale.pdf,allegati/fonte2/127/Del .G.C. n. 127_24.pdf",2024-10-08
"920

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Manifestazione d'interesse ARSAC - Adesione -.,129,08/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1055,"allegati/fonte2/129/Delibera_n_129_Documento_Principale.pdf,allegati/fonte2/129/Del. G.C. n. 129_24.pdf",2024-10-08
"918

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Indagine esplorativa per l'acquisizione di proposte progetturali .... lavori di ""Riqualificazione dei percorsi di accesso alle spiagge prive di concessioni balneari lungomare Ulisse""...",126,08/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1053,"allegati/fonte2/126/Delibera_n_126_Documento_Principale.pdf,allegati/fonte2/126/Del. G.C. n. 126_24.pdf",2024-10-08
"917

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Lavori pubblici ...""Ripristino funzionale tratto fognario e sistemazione sede stradale Madonna del Ponte S.P.53 - Via Bellomena"" .....",125,08/10/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1052,"allegati/fonte2/125/Delibera_n_125_Documento_Principale.pdf,allegati/fonte2/125/Del.G.C. n. 125_24.pdf",2024-10-08
"912

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","APQ Borghi ed ospitalità .... ""Programma borgovivo cultura, tradizione ed innovazione"".....",123,30/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1045,"allegati/fonte2/123/Delibera_n_123_Documento_Principale.pdf,allegati/fonte2/123/Delibera GC n. 123 del 30.09.24.pdf",2024-09-30
"911

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Lavori di adeguamento ... impianti depurazione .....,122,30/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1044,"allegati/fonte2/122/Delibera_n_122_Documento_Principale.pdf,allegati/fonte2/122/Delibera GC n. 122 del 30.09.24.pdf",2024-09-30
"905

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",C.I.S.  ... Approvazione progetto definitivo-esecutivo dei lavori di riqualificazione ambientale ....,121,30/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1032,"allegati/fonte2/121/Delibera_n_121_Documento_Principale.pdf,allegati/fonte2/121/Del. G.C. n. 121_24.pdf",2024-09-30
"904

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","D.M.I. ... Legge n160 del 27.12.2019 ... ""Fondo per la progettazione ......."" Approvazione Progetto Definitivo.....",120,30/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=1031,"allegati/fonte2/120/Delibera_n_120_Documento_Principale.pdf,allegati/fonte2/120/Del. G.C. n. 120_24.pdf",2024-09-30
"883

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Atti di precetto notificati dal comune di Borgia in esecuzione della sentenza n. 630/2024 - Atto di indirizzo -.,118,25/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=994,"allegati/fonte2/118/Delibera_n_118_Documento_Principale.pdf,allegati/fonte2/118/Del. G.C. n. 118_24.pdf",2024-09-25
"859

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Istanza ... concessione demaniale ......Parco eolico ... Ditta Parco eolico Flottante Enotria S.r.l. - Determinazioni -.,117,18/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=938,"allegati/fonte2/117/Delibera_n_117_Documento_Principale.pdf,allegati/fonte2/117/Del G.C. n. 117_24.pdf",2024-09-18
"858

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Lavori pubblici di somma urgente.... Ripristino ...tratto fognario ... Madonna del Ponte- Via Bellomena ... Approvazione proposta .....,115,02/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=937,"allegati/fonte2/115/Delibera_n_115_Documento_Principale.pdf,allegati/fonte2/115/Del. G.C. n. 115_24.pdf",2024-09-02
"853

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Deliberazione di G.C. n. 107 del 28.08.2024 ad oggetto: Variazione d'urgenza al bilancio di previsione finanziario 2024/2026 .... modifica -.,116,18/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=927,"allegati/fonte2/116/Delibera_n_116_Documento_Principale.pdf,allegati/fonte2/116/Del. G.C. n. 116_24.pdf,allegati/fonte2/116/Allegato - All. Del. G.C. n. 116_24.pdf",2024-09-18
"851

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione schema di convenzione tra il Gruppo... AFOOC e Comune di Squillace ... servizio trasporto scolastico a.s. 2024/2025 -.,105,19/08/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=924,"allegati/fonte2/105/Delibera_n_105_Documento_Principale.pdf,allegati/fonte2/105/Del. G.C. n. 105_24.pdf,allegati/fonte2/105/Allegato - All. Dl. G.C. 105_24.pdf",2024-08-19
"846

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Approvazione incremento taglio boschivo ......,113,02/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=916,"allegati/fonte2/113/Delibera_n_113_Documento_Principale.pdf,allegati/fonte2/113/Del. G.C. n. 113_24.pdf",2024-09-02
"845

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Duferco Mobility  - Approvazione protocollo ......,114,02/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=914,"allegati/fonte2/114/Delibera_n_114_Documento_Principale.pdf,allegati/fonte2/114/Del. G.C. n. 114_24.pdf,allegati/fonte2/114/Allegato - Schema Protocollo di Intesa Comune di Squillace - Duferco Mobility srl.pdf",2024-09-02
"818

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Obiettivi di servizio asili nido ..... Atto di indirizzo -.,112,02/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=863,"allegati/fonte2/112/Delibera_n_112_Documento_Principale.pdf,allegati/fonte2/112/Del. G.C. n. 112_24.pdf",2024-09-02
"817

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Obiettivi di servizio asili nido ..... Atto di indirizzo -.,112,02/09/2024,,,2024-09-02
"816

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Adesione al piano d'azione ""Nei parchi marini della Calabriaogni lattina vale 2024""-.",110,02/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=861,"allegati/fonte2/110/Delibera_n_110_Documento_Principale.pdf,allegati/fonte2/110/Del. G.C. n. 110_24.pdf",2024-09-02
"813

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Utilizzo del funzionario del Comune di Simeri Crichi ..... Settore finanziario Comune di Squillace-.,111,02/09/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=857,"allegati/fonte2/111/Delibera_n_111_Documento_Principale.pdf,allegati/fonte2/111/Del. G.C. n. 111_24.pdf,allegati/fonte2/111/Allegato - Del. G.C. n. 111_24.pdf",2024-09-02
"811

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Servizio di igiene e raccolta differenziata dei rifiuti solidi urbani.... atto di indirizzo ...,106,28/08/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=855,"allegati/fonte2/106/Delibera_n_106_Documento_Principale.pdf,allegati/fonte2/106/Del. G. C. n. 106_24.pdf",2024-08-28
"810

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Presentazione di proposte ....... Realizzazione di una mensa scolastica .... Approvazione progetto ....,108,28/08/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=854,"allegati/fonte2/108/Delibera_n_108_Documento_Principale.pdf,allegati/fonte2/108/Del. G.C. n. 108_24.pdf",2024-08-28
"806

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Variazione d'urgenza al bilancio di previsione finanziario 2024/2026  .....,107,28/08/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=848,"allegati/fonte2/107/Delibera_n_107_Documento_Principale.pdf,allegati/fonte2/107/Del. G. C. n. 107_24.pdf,allegati/fonte2/107/Allegato - All.Del. G.C. n. 107_24.pdf",2024-08-28
"805

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","linee di indirizzo per l'individuazione di sponsorizzazioni a sostegno di iniziative, eventi e manifestazioni promosse dal Comune di Squillace -.",109,28/08/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=847,"allegati/fonte2/109/Delibera_n_109_Documento_Principale.pdf,allegati/fonte2/109/Del. G.C. n. 109_24.pdf",2024-08-28
"795

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Assestamento generale al bilancio e salvaguardia degli equilibri per l'esercizio 2024 ....  -.,20,29/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=831,"allegati/fonte2/20/Delibera_n_20_Documento_Principale.pdf,allegati/fonte2/20/Del. C.C. n. 20_24.pdf,allegati/fonte2/20/Allegato - All. Del. C.C. n. 20_24.pdf",2024-07-29
"794

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Variazione al bilancio di previsione finanziario 2024/2026. Ratifica della del. G.C. n. 93 del 19.07.2024 -.,Non definito,29/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=829,"allegati/fonte2/Non definito/Delibera_n_Non definito_Documento_Principale.pdf,allegati/fonte2/Non definito/Del. C. C. n. 19_24.pdf,allegati/fonte2/Non definito/Allegato - All. del. C.C. n. 19_24.pdf",2024-07-29
"793

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",variazione al bilancio di previsione finanziario 2024/2026 - ratifica della Del . G. C. n. 77 del 06.06.2024 -.,18,29/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=827,"allegati/fonte2/18/Delibera_n_18_Documento_Principale.pdf,allegati/fonte2/18/Del. C.C. n. 18_24.pdf,allegati/fonte2/18/Allegato - All. Del. C.C. n. 18_24.pdf",2024-07-29
"792

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Variazione al bilancio di previsione finanziario 2024/2026. Ratifica della del. G.C. n. 74  del 29.05.2024 -.,17,29/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=825,"allegati/fonte2/17/Delibera_n_17_Documento_Principale.pdf,allegati/fonte2/17/Del. C. C. n. 17_24.pdf,allegati/fonte2/17/Allegato - All. Del. C. C. n. 17_24.pdf",2024-07-29
"791

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Elezione del Presidente del C. C. -.,16,29/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=824,"allegati/fonte2/16/Delibera_n_16_Documento_Principale.pdf,allegati/fonte2/16/Del. C. C. n. 16_24.pdf",2024-07-29
"790

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Approvazione regolameno recante la disciplina dell'accesso agli impieghi, e delle altre procedure seletteve -.",103,19/08/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=822,"allegati/fonte2/103/Delibera_n_103_Documento_Principale.pdf,allegati/fonte2/103/Del. G.C. n. 103_24.pdf,allegati/fonte2/103/Allegato - All. Del. G.C. n. 103_24.pdf",2024-08-19
"777

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",catasto dei soprassuoli percorsi dal fuoco - Approvazione definitiva........ annualità 2024 (I trimestre),104,19/08/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=799,"allegati/fonte2/104/Delibera_n_104_Documento_Principale.pdf,allegati/fonte2/104/Del. G.C. n. 104_24.pdf",2024-08-19
"759

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Modifica ed integrazione al PIAO (Piano Integrato di Attività e Organizzazione) 2024/2026 - Sez. 3 .......,102,19/08/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=767,"allegati/fonte2/102/Delibera_n_102_Documento_Principale.pdf,allegati/fonte2/102/Del. G.C. n. 102_24.pdf",2024-08-19
"754

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Centro Estivi 2024 - determinazioni -.,101,31/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=759,"allegati/fonte2/101/Delibera_n_101_Documento_Principale.pdf,allegati/fonte2/101/Del. G.C. n. 101_24 .pdf",2024-07-31
"739

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al Bilancio di previsione finanziario 2024/2026 (art. 175, comma 4, D.Lgs 267/2000)-.",100,31/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=736,"allegati/fonte2/100/Delibera_n_100_Documento_Principale.pdf,allegati/fonte2/100/Del. G. C. n. 100_24.pdf,allegati/fonte2/100/Allegato - All. Del G.C.n. 100_24.pdf",2024-07-31
"731

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Convenzione in essere tra il Comune di squillace e la Società Assist S.p.A. - Determinazioni -.,97,19/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=727,"allegati/fonte2/97/Delibera_n_97_Documento_Principale.pdf,allegati/fonte2/97/Del. G. C. n. 97_24.pdf",2024-07-19
"715

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Squillace in festa 2024 - Determinazioni -.,95,19/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=698,"allegati/fonte2/95/Delibera_n_95_Documento_Principale.pdf,allegati/fonte2/95/Del. G.C. n. 95_24.pdf,allegati/fonte2/95/Allegato - All. del G.C. n. 95_24.pdf",2024-07-19
"704

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Ricorso elettorale proposto davanti al TAR Calabria - ... Atto di indirizzo -.,96,19/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=683,"allegati/fonte2/96/Delibera_n_96_Documento_Principale.pdf,allegati/fonte2/96/Del.G.C. n. 96_24.pdf",2024-07-19
"703

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2024/2026 - (art. 175, comma 4 , del D.Lgs n. 267/2000)-.",93,19/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=681,"allegati/fonte2/93/Delibera_n_93_Documento_Principale.pdf,allegati/fonte2/93/Del. G.C. n. 93_24.pdf,allegati/fonte2/93/Allegato - variazione capitoli..pdf,allegati/fonte2/93/Allegato - All. del G.C. n. 93.pdf",2024-07-19
"702

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Variazione d'urgenza al bilancio di previsione finanziario 2024/2026 - (art. 175, comma 4, del Dgls 267/2000) -.",93,19/07/2024,,,2024-07-19
"700

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Elezione della commissione comunale per la formazione dell'aggiornamento degli albi dei giudici popolari delle Corti di Assise e Corti di Assise d'Appello -.,15,29/06/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=678,"allegati/fonte2/15/Delibera_n_15_Documento_Principale.pdf,allegati/fonte2/15/Del. C.C. n. 15_24.pdf",2024-06-29
"699

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Elezione commissione elettorale comunale -.,14,29/06/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=677,"allegati/fonte2/14/Delibera_n_14_Documento_Principale.pdf,allegati/fonte2/14/Del. C.C. n. 14_24.pdf",2024-06-29
"694

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta","Utilizzo presso il comune di Squillace del dipendente a tempo indeterminato del comune di Vallefiorita , ai sensi dell'art.23 del C.C.N.L.del 16/11/2022",94,19/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=673,"allegati/fonte2/94/Delibera_n_94_Documento_Principale.pdf,allegati/fonte2/94/DEL.G.C. N.94_24.pdf,allegati/fonte2/94/Allegato - SCHEMA DI CONVENZIONE ISTRUTTORE VALLEFIORITA.pdf",2024-07-19
"673

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Nomina Agente contabile esterno -.,91,10/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=625,"allegati/fonte2/91/Delibera_n_91_Documento_Principale.pdf,allegati/fonte2/91/Del. G. C. n. 91_24.pdf",2024-07-10
"672

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Contributo per i festeggiamenti del Santo Patrono: Sant'Agazio Martire -.,92,10/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=624,"allegati/fonte2/92/Delibera_n_92_Documento_Principale.pdf,allegati/fonte2/92/Del.G.C. n. 92_24.pdf",2024-07-10
"671

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Consiglio",Costituzione gruppi consiliari e designazione dei rispettivi capigruppo -.,13,29/06/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=623,"allegati/fonte2/13/Delibera_n_13_Documento_Principale.pdf,allegati/fonte2/13/Del.C.C. n. 13_24.pdf",2024-06-29
"670

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",proroga tecnica sel servizio di Tesoreria comunale per il periodo 01.08.2024 - 31.12.2024 -.,90,10/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=622,"allegati/fonte2/90/Delibera_n_90_Documento_Principale.pdf,allegati/fonte2/90/Del. G.C. n. 90_24.pdf",2024-07-10
"669

Mittente
COMUNE DI SQUILLACE  

Tipo
Delibere di Giunta",Domanda di arbitrato per l'arch Mauro Francini contro Comune di Squillace - Atto di indirizzo -.,89,10/07/2024,https://portale5.halleysud.it/squillace/mc/mc_attachment.php?mc=621,"allegati/fonte2/89/Delibera_n_89_Documento_Principale.pdf,allegati/fonte2/89/Del. G.C. n. 89_24.pdf",2024-07-10
